Sol_EAR,Sag_EAR,Etiket
0.17242712807753816,0.12746925746617263,2
0.18391998430335776,0.1165075563303046,2
0.18371779484501033,0.1279264259066944,2
0.17321868533851242,0.12129764768649062,2
0.16040940275351323,0.11762679170067117,2
0.15930172728803038,0.11899794825387972,2
0.16735905466632983,0.14616055372514175,2
0.17864107292173162,0.14307040135590343,2
0.1869509810161417,0.14272314417744336,2
0.18628741968368648,0.1448576642826118,2
0.18186248036668368,0.13810472305695232,2
0.18364027369362895,0.14332817659499023,2
0.18530282574726983,0.1463534793179733,2
0.18350501369624456,0.1456897954223567,2
0.1842536581664746,0.1519805191315883,2
0.1845694960161758,0.15195168974215906,2
0.18629590060773907,0.15222413999274664,2
0.19005338075824244,0.14622582313528026,2
0.19119167213982713,0.14318815960731515,2
0.19061245135410648,0.13685204396419506,2
0.19521537030463665,0.12967564700627346,2
0.19330578223459957,0.13680018549236897,2
0.19120027564692843,0.1379412536775109,2
0.19270663831802107,0.13674315160645445,2
0.1915218648168008,0.13903242077808659,2
0.19035534180674069,0.13688502740179073,2
0.19113909569285067,0.1389376950210844,2
0.19052809641800625,0.13452396084622922,2
0.19558036652826652,0.13946706101390874,2
0.1929701113249943,0.13614498488300789,2
0.19927083549855013,0.13650150400626176,2
0.19323858928246068,0.14014520023651447,2
0.19360682822316821,0.14001435730529646,2
0.19005065959541229,0.13851121183523143,2
0.19425526822833578,0.15513683362462394,2
